주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
345-2-000085,임자 대광해수욕장 상가 주차장,공영,노외,,전남광주통합특별시 신안군 임자면 대기리 2523-22,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,35.10312424,126.0731098,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000084,임자 조희룡적거지 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 이흑암리 947,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,35.06486049,126.0978592,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000083,임자 농협하나로마트 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 진리 431-17,47,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,35.0851880031,126.1093142102,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000082,임자교동마을 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 이흑암리 153-88,35,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,35.08944146,126.1000631,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000081,임자진리 선착장 주차장,공영,노외,,전남광주통합특별시 신안군 임자면 진리 309-8,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,35.08134595,126.1205451,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000080,임자중학교 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 대기리 353번지,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000079,농협주차장,공영,부설,,전남광주통합특별시 신안군 임자면 진리 471번지,34,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000078,임자면종합복지센터 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 진리 265-11번지,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000077,임자면보건지소 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 진리 265-11번지,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000076,임자면사무소 주차장,공영,부설,,전남광주통합특별시 신안군 임자면 진리 466-1번지,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000075,대광해변 주차장,공영,노외,,전남광주통합특별시 신안군 임자면 대기리 2523-11번지,417,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000074,증도농협 주차장,민영,부설,,전남광주통합특별시 신안군 증도면 증동리 1726-9번지,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000073,이학식당주차장,민영,부설,,전남광주통합특별시 신안군 증도면 증동리 1691-7번지,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000072,함초식당주차장,민영,부설,,전남광주통합특별시 신안군 증도면 대초리 1648-1번지,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000071,엘도라도리조트주차장,민영,부설,,전남광주통합특별시 신안군 증도면 우전리 233-68번지,126,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000070,증도보건소 주차장,공영,부설,,전남광주통합특별시 신안군 증도면 증동리 1737-1번지,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000069,증도면복지센터 주차장,공영,부설,,전남광주통합특별시 신안군 증도면 증동리 1756-1번지,42,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000068,증도면사무소주차장,공영,부설,,전남광주통합특별시 신안군 증도면 증동리 1756-1번지,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000067,왕바위선착장주차장,공영,노외,,전남광주통합특별시 신안군 증도면 우전리 670-8번지,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000066,증도갯벌생태공원주차장,공영,노외,,전남광주통합특별시 신안군 증도면 우전리 77번지,81,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000065,증도우전캠핑주차장,공영,노외,,전남광주통합특별시 신안군 증도면 우전리 산 1번지,70,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000064,짱뚱어해수욕장주차장,공영,노외,,전남광주통합특별시 신안군 증도면 대초리 1609-6번지,191,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000063,솔무등공원주차장,공영,노외,,전남광주통합특별시 신안군 증도면 증동리 1584-11번지,31,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000062,증도대교(셔틀)주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 탄동리 산 113-4번지,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000061,우리치과 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 275-1번지,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000060,지도초등학교 관사 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 114-10번지,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000059,북신안농협 미곡처리장 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 광정리 34-1번지,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000058,북신안농협 장례식장 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 광정리 184번지,42,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000057,신안의원 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 168-419번지,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000056,지명골든빌 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 380-1번지,49,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000055,가도스타디움 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 791번지,27,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000054,북신안농협 하나로마트 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 345번지,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000053,서울의원 주차장,민영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 70-7번지,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000052,지명고등학교 주차장,공영,부설,,전남광주통합특별시 신안군 지도읍 읍내리 404-2번지,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-4-000051,지도읍 복지센터,민영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 353-15번지,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-4-000050,지도버스공용터미널 주차장,민영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 290-1번지,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000049,지명중학교 주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 광정리 1271번지,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000048,지도읍사무소 주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 175번지,28,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000047,점암선착장 무료주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 감정리 1689-11번지,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000046,증도대교 입구 전망공원 무료주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 당촌리 18-17번지,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000045,송도위판장 및 판매장 무료주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 570-21번지,89,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000044,신안젓갈타운 무료주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 350-16번지,206,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-2-000043,지도전통시장 무료주차장,공영,노외,,전남광주통합특별시 신안군 지도읍 읍내리 168-8번지,65,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-5-000042,LX한국국토정보공사 주차장,민영,부설,,전남광주통합특별시 신안군 압해읍 학교리 694-11번지,19,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000041,신안군청 주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 신장리 462-10번지,536,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000040,압해농협 복룡지소 주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 복룡리 400-6번지,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000039,상하수도사업소주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 신장리 44-14번지,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000038,건강보험공단 신안출장소 주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 신장리 470-3번지,46,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000037,압해농협 신장지소 주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 신장리 441-17번지,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,N,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000036,월포경로당 주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 학교리 642-5번지,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
345-3-000035,1004보금자리주차장,공영,부설,,전남광주통합특별시 신안군 압해읍 동서리 69-66번지,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전남광주통합특별시 신안군청,,,,Y,2026-08-04,5910000,전남광주통합특별시 신안군
